trial_number,fam_duration,trial_type,mean_lt,count.x,sd_lt,ub_lt,lb_lt,param_id,count.y,sd_sample,mean_sample,ub_sample,lb_sample,scaled_samples,scaled_lb,scaled_ub,type
10,9,Familiar,2368.9305555555557,144,2053.0974336516088,2704.269803051985,2033.5913080591263,49,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,9,Novel,2739.4003944773176,507,2214.9149430576517,2932.201333528753,2546.5994554258823,49,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,10,Familiar,1935.4424157303372,712,1732.7524990953034,2062.72020064169,1808.1646308189843,49,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
11,10,Familiar,2023.0819672131147,244,1886.103074614042,2259.74290506043,1786.421029365799,49,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
11,10,Novel,2717.3333333333335,429,2154.215245871492,2921.186057945903,2513.480608720764,49,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,1,Familiar,3005.621582733813,695,2291.0095667587684,3175.951357358883,2835.2918081087428,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,2,Familiar,3196.1531914893617,705,2499.492785892031,3380.6604264268967,3011.6459565518267,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,3,Familiar,3181.7808823529413,680,2597.3608856825126,3377.0051988995097,2986.556565806373,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,4,Familiar,3105.692200557103,718,2400.2024684983694,3281.2587312560727,2930.1256698581337,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,5,Familiar,3105.750333778371,749,2302.862777865781,3270.6740919540757,2940.8265756026663,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,6,Familiar,3318.780337941628,651,2674.353790411757,3524.220068426134,3113.3406074571226,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,7,Familiar,3221.9195906432747,684,2443.906629623051,3405.0719974056683,3038.767183880881,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,8,Familiar,3200.197202797203,715,2485.7905604367215,3382.405263135308,3017.989142459098,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,9,Familiar,3326.7789017341042,692,2656.0982556767217,3524.6795244455075,3128.878279022701,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,10,Familiar,3092.8990042674254,703,2552.5073388447986,3281.5874939480896,2904.2105145867613,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,1,Familiar,2195.079207920792,202,1827.8110426478006,2447.143706841022,1943.0147090005623,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,1,Novel,2700.1493506493507,462,2309.561663482722,2910.752395408956,2489.5463058897453,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,2,Familiar,2159.1156558533144,709,1835.2540905826393,2294.207507528405,2024.0238041782234,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,3,Familiar,2113.1686217008796,682,1773.410870864228,2246.2671490643916,1980.070094337368,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,4,Familiar,2175.36,725,2067.112119660813,2325.8304089712365,2024.8895910287636,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,5,Familiar,2095.1786666666667,750,1738.581909916299,2219.607375937192,1970.7499573961413,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,6,Familiar,2215.7747336377474,657,1834.4491641261354,2356.0493429373873,2075.5001243381075,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,7,Familiar,2252.2419825072884,686,2093.965498579715,2408.9400120154996,2095.543952999077,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,8,Familiar,2171.076495132128,719,1784.5220323976082,2301.5173211921006,2040.6356690721555,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,9,Familiar,2275.726618705036,695,2084.400406552919,2430.69561430764,2120.757623102432,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,10,Familiar,2254.0140646976092,711,2017.3768932401726,2402.302851864836,2105.7252775303823,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,2,Familiar,2393.462365591398,186,2177.851172832622,2706.450445204337,2080.4742859784587,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,2,Novel,2742.453781512605,476,2190.1417843952686,2939.20835035192,2545.69921267329,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,3,Familiar,2049.08918128655,684,1851.814206628481,2187.8687175870473,1910.309644986052,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,4,Familiar,2011.0276243093922,724,1730.2033808798835,2137.0605287022495,1884.994719916535,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,5,Familiar,1966.202141900937,747,1436.5864918716568,2069.2235659860357,1863.1807178158383,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,6,Familiar,2207.740909090909,660,1906.30788812642,2353.178659549923,2062.3031586318953,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,7,Familiar,2096.344476744186,688,1735.7619929879002,2226.0480757046666,1966.6408777837057,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,8,Familiar,2018.0457697642164,721,1697.9966044534813,2141.9896980059066,1894.1018415225262,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,9,Familiar,2199.586800573888,697,1950.388438691008,2344.3842114223735,2054.7893897254025,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,10,Familiar,2073.278481012658,711,1740.826800835773,2201.23924819956,1945.3177138257565,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,3,Familiar,2292.390625,192,2058.8437253363054,2583.6157498653606,2001.1655001346394,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,3,Novel,2541.703125,448,2033.7758172864153,2730.0334012248945,2353.3728487751055,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,4,Familiar,1975.2005532503458,723,1691.8407200589406,2098.5242107043646,1851.8768957963268,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,5,Familiar,2003.5293333333334,750,1795.759318834551,2132.050177205371,1875.0084894612962,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,6,Familiar,2204.0227617602427,659,1998.3506674401824,2356.5983538437063,2051.447169676779,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,7,Familiar,2138.9868421052633,684,2084.307493157985,2295.190000269148,1982.7836839413783,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,8,Familiar,1969.256588072122,721,1589.7311851428105,2085.2977670816267,1853.2154090626173,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,9,Familiar,2113.4383954154728,698,1904.8842822888353,2254.75622488141,1972.1205659495354,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,10,Familiar,2065.271448663854,711,1905.4765403778006,2205.33491726758,1925.2079800601275,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,4,Familiar,2051.6974358974358,195,1994.9157710931752,2331.7008517000268,1771.694020094845,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,4,Novel,2544.159183673469,490,1919.8568121367064,2714.150552290245,2374.1678150566936,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,5,Familiar,1902.871829105474,749,1504.5042789109937,2010.6196733341203,1795.1239848768278,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,6,Familiar,2066.8057663125946,659,1813.8678069756088,2205.295951803886,1928.3155808213032,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,7,Familiar,2044.1632653061224,686,1762.9006810543046,2176.0866724144353,1912.2398581978093,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,8,Familiar,1933.2472222222223,720,1591.4807775656107,2049.496756203906,1816.9976882405385,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,9,Familiar,2070.015781922525,697,2012.1778091585527,2219.400453792545,1920.6311100525054,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,10,Familiar,2044.6825842696628,712,1859.0701130732389,2181.238916527387,1908.1262520119387,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,5,Familiar,1881.2660098522167,203,1359.2532050442658,2068.251720015449,1694.2802996889843,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,5,Novel,2480.738188976378,508,1807.68933888416,2637.936549358753,2323.5398285940028,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,6,Familiar,2090.6919575113807,659,1915.674365404133,2236.9551511054538,1944.4287639173076,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,7,Familiar,2037.4368650217707,689,1822.1416495813367,2173.4962788253943,1901.377451218147,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,8,Familiar,1897.884882108183,721,1544.8548850607722,2010.650350846812,1785.1194133695542,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,9,Familiar,2039.4662840746055,697,1881.9958490011556,2179.1862089660067,1899.7463591832043,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,10,Familiar,2027.6647887323943,710,2003.3221633111602,2175.024137232452,1880.3054402323364,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,6,Familiar,2114.5513513513515,185,1775.1069253804092,2370.3479265460046,1858.7547761566984,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,6,Novel,2677.304651162791,430,2074.6244309148933,2873.397308302375,2481.2119940232064,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,7,Familiar,1993.9637155297532,689,1738.4843238640544,2123.7764323764814,1864.150998683025,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,8,Familiar,1926.7739251040223,721,1555.084836087815,2040.2861210814963,1813.2617291265483,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,9,Familiar,1968.5624103299856,697,1656.4312505618395,2091.536353146651,1845.5884675133202,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,10,Familiar,1897.1741573033707,712,1576.649465300987,2012.9855334981548,1781.3627811085867,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,7,Familiar,2273.0684210526315,190,2214.7245413901,2587.9875118942355,1958.1493302110277,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,7,Novel,2625.249452954048,457,2121.0272314574677,2819.715692277391,2430.783213630705,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,8,Familiar,1866.9094707520892,718,1487.548698787048,1975.7185265377868,1758.1004149663916,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,9,Familiar,1997.8723098995695,697,1729.2312904288567,2126.250949069688,1869.4936707294507,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,10,Familiar,1892.558988764045,712,1502.3906273263353,2002.915748438328,1782.2022290897619,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,8,Familiar,2069.9646464646466,198,2146.6944708150827,2368.980155127924,1770.9491378013695,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,8,Novel,2768.987525987526,481,2328.6984597647547,2977.099366031234,2560.8756859438186,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,9,Familiar,1953.493543758967,697,1702.8883695556872,2079.9164767420752,1827.0706107758588,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,10,Familiar,1899.0590717299579,711,1665.94686671058,2021.5157337336418,1776.602409726274,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,9,Familiar,2368.9305555555557,144,2053.0974336516088,2704.269803051985,2033.5913080591263,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,9,Novel,2739.4003944773176,507,2214.9149430576517,2932.201333528753,2546.5994554258823,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,10,Familiar,1935.4424157303372,712,1732.7524990953034,2062.72020064169,1808.1646308189843,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
11,10,Familiar,2023.0819672131147,244,1886.103074614042,2259.74290506043,1786.421029365799,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
11,10,Novel,2717.3333333333335,429,2154.215245871492,2921.186057945903,2513.480608720764,50,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,1,Familiar,3005.621582733813,695,2291.0095667587684,3175.951357358883,2835.2918081087428,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,2,Familiar,3196.1531914893617,705,2499.492785892031,3380.6604264268967,3011.6459565518267,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,3,Familiar,3181.7808823529413,680,2597.3608856825126,3377.0051988995097,2986.556565806373,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,4,Familiar,3105.692200557103,718,2400.2024684983694,3281.2587312560727,2930.1256698581337,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,5,Familiar,3105.750333778371,749,2302.862777865781,3270.6740919540757,2940.8265756026663,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,6,Familiar,3318.780337941628,651,2674.353790411757,3524.220068426134,3113.3406074571226,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,7,Familiar,3221.9195906432747,684,2443.906629623051,3405.0719974056683,3038.767183880881,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,8,Familiar,3200.197202797203,715,2485.7905604367215,3382.405263135308,3017.989142459098,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,9,Familiar,3326.7789017341042,692,2656.0982556767217,3524.6795244455075,3128.878279022701,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,10,Familiar,3092.8990042674254,703,2552.5073388447986,3281.5874939480896,2904.2105145867613,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,1,Familiar,2195.079207920792,202,1827.8110426478006,2447.143706841022,1943.0147090005623,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,1,Novel,2700.1493506493507,462,2309.561663482722,2910.752395408956,2489.5463058897453,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,2,Familiar,2159.1156558533144,709,1835.2540905826393,2294.207507528405,2024.0238041782234,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,3,Familiar,2113.1686217008796,682,1773.410870864228,2246.2671490643916,1980.070094337368,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,4,Familiar,2175.36,725,2067.112119660813,2325.8304089712365,2024.8895910287636,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,5,Familiar,2095.1786666666667,750,1738.581909916299,2219.607375937192,1970.7499573961413,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,6,Familiar,2215.7747336377474,657,1834.4491641261354,2356.0493429373873,2075.5001243381075,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,7,Familiar,2252.2419825072884,686,2093.965498579715,2408.9400120154996,2095.543952999077,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,8,Familiar,2171.076495132128,719,1784.5220323976082,2301.5173211921006,2040.6356690721555,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,9,Familiar,2275.726618705036,695,2084.400406552919,2430.69561430764,2120.757623102432,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,10,Familiar,2254.0140646976092,711,2017.3768932401726,2402.302851864836,2105.7252775303823,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,2,Familiar,2393.462365591398,186,2177.851172832622,2706.450445204337,2080.4742859784587,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,2,Novel,2742.453781512605,476,2190.1417843952686,2939.20835035192,2545.69921267329,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,3,Familiar,2049.08918128655,684,1851.814206628481,2187.8687175870473,1910.309644986052,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,4,Familiar,2011.0276243093922,724,1730.2033808798835,2137.0605287022495,1884.994719916535,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,5,Familiar,1966.202141900937,747,1436.5864918716568,2069.2235659860357,1863.1807178158383,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,6,Familiar,2207.740909090909,660,1906.30788812642,2353.178659549923,2062.3031586318953,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,7,Familiar,2096.344476744186,688,1735.7619929879002,2226.0480757046666,1966.6408777837057,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,8,Familiar,2018.0457697642164,721,1697.9966044534813,2141.9896980059066,1894.1018415225262,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,9,Familiar,2199.586800573888,697,1950.388438691008,2344.3842114223735,2054.7893897254025,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
3,10,Familiar,2073.278481012658,711,1740.826800835773,2201.23924819956,1945.3177138257565,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,3,Familiar,2292.390625,192,2058.8437253363054,2583.6157498653606,2001.1655001346394,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,3,Novel,2541.703125,448,2033.7758172864153,2730.0334012248945,2353.3728487751055,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,4,Familiar,1975.2005532503458,723,1691.8407200589406,2098.5242107043646,1851.8768957963268,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,5,Familiar,2003.5293333333334,750,1795.759318834551,2132.050177205371,1875.0084894612962,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,6,Familiar,2204.0227617602427,659,1998.3506674401824,2356.5983538437063,2051.447169676779,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,7,Familiar,2138.9868421052633,684,2084.307493157985,2295.190000269148,1982.7836839413783,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,8,Familiar,1969.256588072122,721,1589.7311851428105,2085.2977670816267,1853.2154090626173,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,9,Familiar,2113.4383954154728,698,1904.8842822888353,2254.75622488141,1972.1205659495354,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
4,10,Familiar,2065.271448663854,711,1905.4765403778006,2205.33491726758,1925.2079800601275,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,4,Familiar,2051.6974358974358,195,1994.9157710931752,2331.7008517000268,1771.694020094845,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,4,Novel,2544.159183673469,490,1919.8568121367064,2714.150552290245,2374.1678150566936,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,5,Familiar,1902.871829105474,749,1504.5042789109937,2010.6196733341203,1795.1239848768278,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,6,Familiar,2066.8057663125946,659,1813.8678069756088,2205.295951803886,1928.3155808213032,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,7,Familiar,2044.1632653061224,686,1762.9006810543046,2176.0866724144353,1912.2398581978093,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,8,Familiar,1933.2472222222223,720,1591.4807775656107,2049.496756203906,1816.9976882405385,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,9,Familiar,2070.015781922525,697,2012.1778091585527,2219.400453792545,1920.6311100525054,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
5,10,Familiar,2044.6825842696628,712,1859.0701130732389,2181.238916527387,1908.1262520119387,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,5,Familiar,1881.2660098522167,203,1359.2532050442658,2068.251720015449,1694.2802996889843,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,5,Novel,2480.738188976378,508,1807.68933888416,2637.936549358753,2323.5398285940028,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,6,Familiar,2090.6919575113807,659,1915.674365404133,2236.9551511054538,1944.4287639173076,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,7,Familiar,2037.4368650217707,689,1822.1416495813367,2173.4962788253943,1901.377451218147,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,8,Familiar,1897.884882108183,721,1544.8548850607722,2010.650350846812,1785.1194133695542,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,9,Familiar,2039.4662840746055,697,1881.9958490011556,2179.1862089660067,1899.7463591832043,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
6,10,Familiar,2027.6647887323943,710,2003.3221633111602,2175.024137232452,1880.3054402323364,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,6,Familiar,2114.5513513513515,185,1775.1069253804092,2370.3479265460046,1858.7547761566984,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,6,Novel,2677.304651162791,430,2074.6244309148933,2873.397308302375,2481.2119940232064,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,7,Familiar,1993.9637155297532,689,1738.4843238640544,2123.7764323764814,1864.150998683025,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,8,Familiar,1926.7739251040223,721,1555.084836087815,2040.2861210814963,1813.2617291265483,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,9,Familiar,1968.5624103299856,697,1656.4312505618395,2091.536353146651,1845.5884675133202,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
7,10,Familiar,1897.1741573033707,712,1576.649465300987,2012.9855334981548,1781.3627811085867,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,7,Familiar,2273.0684210526315,190,2214.7245413901,2587.9875118942355,1958.1493302110277,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,7,Novel,2625.249452954048,457,2121.0272314574677,2819.715692277391,2430.783213630705,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,8,Familiar,1866.9094707520892,718,1487.548698787048,1975.7185265377868,1758.1004149663916,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,9,Familiar,1997.8723098995695,697,1729.2312904288567,2126.250949069688,1869.4936707294507,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
8,10,Familiar,1892.558988764045,712,1502.3906273263353,2002.915748438328,1782.2022290897619,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,8,Familiar,2069.9646464646466,198,2146.6944708150827,2368.980155127924,1770.9491378013695,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,8,Novel,2768.987525987526,481,2328.6984597647547,2977.099366031234,2560.8756859438186,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,9,Familiar,1953.493543758967,697,1702.8883695556872,2079.9164767420752,1827.0706107758588,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
9,10,Familiar,1899.0590717299579,711,1665.94686671058,2021.5157337336418,1776.602409726274,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,9,Familiar,2368.9305555555557,144,2053.0974336516088,2704.269803051985,2033.5913080591263,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,9,Novel,2739.4003944773176,507,2214.9149430576517,2932.201333528753,2546.5994554258823,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
10,10,Familiar,1935.4424157303372,712,1732.7524990953034,2062.72020064169,1808.1646308189843,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
11,10,Familiar,2023.0819672131147,244,1886.103074614042,2259.74290506043,1786.421029365799,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
11,10,Novel,2717.3333333333335,429,2154.215245871492,2921.186057945903,2513.480608720764,51,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,1,Familiar,3005.621582733813,695,2291.0095667587684,3175.951357358883,2835.2918081087428,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,2,Familiar,3196.1531914893617,705,2499.492785892031,3380.6604264268967,3011.6459565518267,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,3,Familiar,3181.7808823529413,680,2597.3608856825126,3377.0051988995097,2986.556565806373,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,4,Familiar,3105.692200557103,718,2400.2024684983694,3281.2587312560727,2930.1256698581337,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,5,Familiar,3105.750333778371,749,2302.862777865781,3270.6740919540757,2940.8265756026663,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,6,Familiar,3318.780337941628,651,2674.353790411757,3524.220068426134,3113.3406074571226,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,7,Familiar,3221.9195906432747,684,2443.906629623051,3405.0719974056683,3038.767183880881,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,8,Familiar,3200.197202797203,715,2485.7905604367215,3382.405263135308,3017.989142459098,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,9,Familiar,3326.7789017341042,692,2656.0982556767217,3524.6795244455075,3128.878279022701,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
1,10,Familiar,3092.8990042674254,703,2552.5073388447986,3281.5874939480896,2904.2105145867613,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,1,Familiar,2195.079207920792,202,1827.8110426478006,2447.143706841022,1943.0147090005623,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,1,Novel,2700.1493506493507,462,2309.561663482722,2910.752395408956,2489.5463058897453,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,2,Familiar,2159.1156558533144,709,1835.2540905826393,2294.207507528405,2024.0238041782234,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,3,Familiar,2113.1686217008796,682,1773.410870864228,2246.2671490643916,1980.070094337368,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,4,Familiar,2175.36,725,2067.112119660813,2325.8304089712365,2024.8895910287636,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,5,Familiar,2095.1786666666667,750,1738.581909916299,2219.607375937192,1970.7499573961413,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,6,Familiar,2215.7747336377474,657,1834.4491641261354,2356.0493429373873,2075.5001243381075,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
2,7,Familiar,2252.2419825072884,686,2093.965498579715,2408.9400120154996,2095.543952999077,52,NA,NA,NA,NA,NA,NA,NA,NA,Surprisal
